video_id,publishedAt,channelId,title,description,thumbnails.default.url,channelTitle,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,tags
w2a7UaYHndE,2021-12-04T00:00:00Z,UCedo9harMOgixvNhNB0sEyA,Master&#39;s Degree Vs Bootcamp and Redefining Failure with Dr. Jacqueline Nolis | Episode 1,"In the first episode of the Tech Perspective Podcast presented by Flatiron School, Dr. Jacqueline Nolis (Head of Data Science at Saturn Cloud) discusses what ...",https://i.ytimg.com/vi/w2a7UaYHndE/default.jpg,Flatiron School,NA,NA,NA,NA,NA,NA
MBBCkXKvq8M,2021-12-03T00:00:00Z,UC5BRU8fNqymkmC3dvioTvrw,python death #shorts,"python tutorial, pythonmc, pythongb, python full course, python for beginners, python projects, python vs alligator, python snake, python programming, python ...",https://i.ytimg.com/vi/MBBCkXKvq8M/default.jpg,Catching Fierce Beast,NA,NA,NA,NA,NA,NA
1qzEa-wT4E8,2021-12-04T00:00:00Z,UCiwT033I0qZ95-V-8rz3KFA,FRM Exam Review Nov 2021,FRM Part I Exam Review Nov 2021 examination. Live classes Demo access link (fill form) https://falconedufin.com/frm-live-classes-contact-form/ Access all ...,https://i.ytimg.com/vi/1qzEa-wT4E8/default.jpg,Falcon Edufin,NA,NA,NA,NA,NA,NA
riN3DqRMZwQ,2021-12-02T00:00:00Z,UCZu4G6gPMucHDwqPvtzUKkQ,Excel Column Chart 3: How to Build Vertical Bar Chart in Pivot Table of Microsoft Excel Myanmar,Excel Column Chart 3: How to Build Vertical Bar Chart in Pivot Table of Microsoft Excel Myanmar @WLH Education 01:14 - Pivot Chart Layout တင်ခြင်း ...,https://i.ytimg.com/vi/riN3DqRMZwQ/default.jpg,WLH Education,NA,NA,NA,NA,NA,NA
MijOZATSYfI,2021-12-02T00:00:00Z,UCapJpINJKHzflWwCQ8Kse2g,Tutorial 15: Polymorphism in java | Types of polymorphism in java,"Udemy Course: https://www.udemy.com/course/r-programming-for-complete-data-science-and-machine-learning/ For Code, Slides and Notes ...",https://i.ytimg.com/vi/MijOZATSYfI/default.jpg,Fahad Hussain,NA,NA,NA,NA,NA,NA
tPtl6qNHyjU,2021-12-04T00:00:00Z,UChuJyEV1JwfXouGNku-fw3Q,SAS Programming Tutorial For Beginners👌Reading Data From External Files In SAS👍Input Methods Video-9,SAS Programming Tutorial For Beginners Reading Data From External Files In SAS Input Methods Video Clinical SAS Programming Tutorial For Beginners ...,https://i.ytimg.com/vi/tPtl6qNHyjU/default.jpg,Eduemaster,NA,NA,NA,NA,NA,NA
6sDwXPbSYOQ,2021-12-03T00:00:00Z,UCb9tqB2rgbpQvWl8ReDGdcQ,Overview of caladaptR,"An overview of the caladaptR package for R, which allows you to import downscaled climate data from Cal-Adapt directly into R via the API. Cal-Adapt is a ...",https://i.ytimg.com/vi/6sDwXPbSYOQ/default.jpg,UCANR-IGIS,NA,NA,NA,NA,NA,NA
ZFbpOcAtwH4,2021-11-28T00:00:00Z,UCCIHOP7e271SIumQgyl6XBQ,Move Over Vim - The Nano and Micro Editors Are Here!,"Vim is a brilliant and very powerful text editor, but the truth is that not everyone is comfortable using it and there are a number of much simpler alternatives ...",https://i.ytimg.com/vi/ZFbpOcAtwH4/default.jpg,OldTechBloke,NA,NA,NA,NA,NA,NA
JNMgx_casLI,2021-11-30T00:00:00Z,UCU0Rt8VHO5-YNQXwIjkf-1g,3D printing: programmer&#39;s perspective – Bartosz Szurgot – code::dive 2021,"Abstract* By now everyone knows 3D printing is a thing, although not that many programmers have actually given it a shot. This is a bit strange, since having ...",https://i.ytimg.com/vi/JNMgx_casLI/default.jpg,code::dive conference,NA,NA,NA,NA,NA,NA
021VHjWzv_U,2021-12-03T00:00:00Z,UC9vOdHMcFTNZxEw1yj072uQ,20211201 CISP440,NA,https://i.ytimg.com/vi/021VHjWzv_U/default.jpg,someprofs,NA,NA,NA,NA,NA,NA
A1Npd9w6o4k,2021-12-04T00:00:00Z,UC5CMtpogD_P3mOoeiDHD5eQ,Learn About Codecademy Docs - Part 1,"On this episode of Codecademy Community Live, Community Manager Fede will interview Senior Curriculum Developer Sonny Li, a key player in the ...",https://i.ytimg.com/vi/A1Npd9w6o4k/default.jpg,Codecademy,NA,NA,NA,NA,NA,NA
T3qjiAtMElo,2021-12-02T00:00:00Z,UCSKSZsM7OEcW4JVyxPJUhwg,Ajax Special Event: One more link |  Original + subtitles,The presentation of new devices in the Ajax ecosystem. Learn more about new products: https://ajax.systems/blog/special-event-one-more-link/ 00:00:00 Ajax ...,https://i.ytimg.com/vi/T3qjiAtMElo/default.jpg,Ajax Systems,NA,NA,NA,NA,NA,NA
zwajp7lrMec,2021-11-12T00:00:00Z,UCQpUJn9GfUjKkFP2X-1pjoQ,Practical Jupyter Notebook from Beginner to Expert Course,"This course consists of 6 sections, including 3 introduction lectures and 26 lessons, which cover the core of the Jupyter Notebook from the basic concepts, ...",https://i.ytimg.com/vi/zwajp7lrMec/default.jpg,WEIAI-TECH,NA,NA,NA,NA,NA,NA
3j_l4FsJAvE,2021-11-26T00:00:00Z,UCQ6qGzZJA36FMy_cYJkZCKA,CÓMO CREAR⚡PROGRAMAS en Windows / Que SE NECESITA para PROGRAMAR!,CURSOS EN LÍNEA Y EN VIVO EN CODERHOUSE ⭐Consigue un 10% de DESCUENTO ADICIONAL con mi código MASTERTUTOS93 ⭐Únete a la ...,https://i.ytimg.com/vi/3j_l4FsJAvE/default.jpg,Master Tutos 93,NA,NA,NA,NA,NA,NA
P5C9l9c9uC0,2021-12-02T00:00:00Z,UC3g-w83Cb5pEAu5UmRrge-A,Live From FanX! Alternate Dimensions—Ep. 26 of Intentionally Blank,Brandon and Dan discuss alternate dimensions and other branching points in their lives and careers. Filmed in front of a live audience at the 2021 FanX ...,https://i.ytimg.com/vi/P5C9l9c9uC0/default.jpg,Brandon Sanderson,NA,NA,NA,NA,NA,NA
aSQsPzJHKNI,2021-12-03T00:00:00Z,UC2HZ6A_jScWdijaeKWwQTaw,Such a Good Marine Run! - Hutts Streams Enter the Gungeon,11/30/2021 Stream. Enter the Gungeon ➤WANT MORE CONTENT? -------------------------------------------------------------------- First Channel: ...,https://i.ytimg.com/vi/aSQsPzJHKNI/default.jpg,Hutts 2,NA,NA,NA,NA,NA,NA
u_NVMTEbQXY,2021-12-03T00:00:00Z,UCbjozK_PYCTLEluFlrJ8UZg,PYTHON + DJANGO + REST API tutorials || Demo - 5 || by Mr. Mohan Reddy On 03-12-2021 @9AM IST,PYTHON + DJANGO + REST API tutorials || Demo - 5 || by Mr. Mohan Reddy On 03-12-2021 @9AM IST ...,https://i.ytimg.com/vi/u_NVMTEbQXY/default.jpg,Durga Software Solutions,NA,NA,NA,NA,NA,NA
LAT7tagrPF0,2021-11-30T00:00:00Z,UCuQZszxz5sWm-rvGjQt8SfA,Android development with Kotlin for beginners - Display items list (RecyclerView),In this video you're gonna learn how to display a list of items using the recycler view. Previous video: https://www.youtube.com/watch?v=KCNkpjdU7FM.,https://i.ytimg.com/vi/LAT7tagrPF0/default.jpg,Couto Code - Mobile Development,NA,NA,NA,NA,NA,NA
ERqAohNFQWI,2021-11-30T00:00:00Z,UCwBfgxcxKUzlhpEMJxWEmdg,"One Shot Revision👉CBSE Class 12 Term 1💥 | Electrostatics, Gauss Law, Current Electricity, Capacitors","Hello Students, watch the amazing session on One Shot Revision  CBSE Class 12 Term 1   for Physics. In this session, Shreyas sir will revise in depth concepts ...",https://i.ytimg.com/vi/ERqAohNFQWI/default.jpg,Vedantu JEE Enthuse English,NA,NA,NA,NA,NA,NA
F7eBzWaYkMs,2021-12-03T00:00:00Z,UC4-GrpQBx6WCGwmwozP744Q,USENIX Security &#39;16 - The Cut-and-Choose Game and Its Application to Cryptographic Protocols,"The Cut-and-Choose Game and Its Application to Cryptographic Protocols Ruiyu Zhu and Yan Huang, Indiana University; Jonathan Katz, University of Maryland; ...",https://i.ytimg.com/vi/F7eBzWaYkMs/default.jpg,USENIX,NA,NA,NA,NA,NA,NA
33tsPynFGBs,2021-12-01T00:00:00Z,UCZEEC1w4jP1cV2dibuDFwIQ,EXPLOSIVE Speed Training For Wrestling,Want to be a more explosive and faster wrestler? You need EXPLOSIVE Speed Training For Wrestling. Strength and Conditioning Coach Dane Miller breaks ...,https://i.ytimg.com/vi/33tsPynFGBs/default.jpg,Garage Strength,NA,NA,NA,NA,NA,NA
tseZWxJPcm8,2021-12-02T00:00:00Z,UCzDbg392XuzwwWKdkpa41xg,IoT Master Class using Day 22,NA,https://i.ytimg.com/vi/tseZWxJPcm8/default.jpg,pantechsolutions,NA,NA,NA,NA,NA,NA
H2uYYigqCnE,2021-12-03T00:00:00Z,UC1mxuk7tuQT2D0qTMgKji3w,Python Code Challenge - Credit Card Mask,"Welcome to Python code challenges, Python challenge 004. In this Python code challenge series we hope to compliment the existing Python courses on this ...",https://i.ytimg.com/vi/H2uYYigqCnE/default.jpg,Very Academy,NA,NA,NA,NA,NA,NA
yRyju4e81EY,2021-11-30T00:00:00Z,UCzDbg392XuzwwWKdkpa41xg,ESD &amp; IoT using ESP32 - Day 1/5,Attendance Link: https://docs.google.com/forms/d/e/1FAIpQLSdVRiPnviOHMmYWMzlVOkGzuMteImSXsVRqUcao8jmAE8uAQQ/viewform What You Will Learn ...,https://i.ytimg.com/vi/yRyju4e81EY/default.jpg,pantechsolutions,NA,NA,NA,NA,NA,NA
BhhFMynoFFQ,2021-11-29T00:00:00Z,UCUBHDAMunAmOciTMgAKEfIg,Chapter 2 P9 UNIX AND LINUX Basic Commands: dig resolve.conf nslookup atrm atq sort touch stat w who,"The Direct Way to Linux Ubuntu Chapter 2 Basic UNIX and Linux Commands. In this chapter, you will learn about the following Linux Ubuntu commands that are ...",https://i.ytimg.com/vi/BhhFMynoFFQ/default.jpg,Wahid Lutfy,NA,NA,NA,NA,NA,NA
fsmVbLMzBoo,2021-11-30T00:00:00Z,UCs6nmQViDpUw0nuIx9c_WvA,How to Install MinGW (GCC/G++) Compiler in Windows 11,"In this video we will see How to Install MinGW (GCC/G++) Compiler in Windows 11. MinGW, a contraction of “Minimalist GNU for Windows”, is a minimalist ...",https://i.ytimg.com/vi/fsmVbLMzBoo/default.jpg,ProgrammingKnowledge,NA,NA,NA,NA,NA,NA
sh1lzhgsc64,2021-11-28T00:00:00Z,UCmJi5RdDLgzvkl3Ly0DRMlQ,Filtering @FetchRequest using NSPredicate – Core Data SwiftUI Tutorial 5/7,"In this technique project we explore all the many features Core Data gives us for building powerful, data-driven apps. This is part of the Hacking with iOS tutorial ...",https://i.ytimg.com/vi/sh1lzhgsc64/default.jpg,Paul Hudson,NA,NA,NA,NA,NA,NA
ajYn2YERGLk,2021-12-03T00:00:00Z,UCqaMSQd_h-2EDGsU6WDiX0Q,Improving accessibility to Bioconductor in Japan,"Improving accessibility to Bioconductor in Japan Kozo Nishida (RIKEN, Japan) 3:30 PM - 3:55 PM JST (Japan Standard Time) on Wednesday, Nov. 3rd, 2021 ...",https://i.ytimg.com/vi/ajYn2YERGLk/default.jpg,Bioconductor,NA,NA,NA,NA,NA,NA
GTm_ZCAJOvc,2021-11-28T00:00:00Z,UCfSUSGxsZBBE3o8bCQpqYgw,"TERM 1 RELATIONS, FUNCTIONS &amp; INVERSE TRIGO COMPLETE REVISION CBSE 12th| Score 40/40 MCQ Tricks|NEHA","TERM 1 RELATIONS, FUNCTIONS & INVERSE TRIGO COMPLETE REVISION CBSE 12th| Score 40/40 MCQ Tricks|NEHA CBSE 2022 : TERM 1 MATH ...",https://i.ytimg.com/vi/GTm_ZCAJOvc/default.jpg,Neha Agrawal Mathematically Inclined,NA,NA,NA,NA,NA,NA
AN2rEv2nvyY,2021-11-28T00:00:00Z,UCObs0kLIrDjX2LLSybqNaEA,Python Jobs | Applications of Python | Python Programming | Great Learning,"Looking for a career upgrade & a better salary? We can help, Choose from our no 1 ranked top programmes. 25k+ career transitions with 400 + top corporate ...",https://i.ytimg.com/vi/AN2rEv2nvyY/default.jpg,Great Learning,NA,NA,NA,NA,NA,NA
brgzTJwHIKI,2021-11-30T00:00:00Z,UC63URkuUvnugRBeTNqmToKg,PYTHON PANDAS TUTORIAL IN TELUGU (తెలుగు లో) || COMPLETE PANDAS TUTORIALS IN TELUGU || DATA SCIENCE,PYTHON TUTORIALS FOR BEGINNERS (తెలుగు లో) https://youtu.be/9hVzEKZQyMU PYTHON OOPS - MODULES - EXCEPTION HANDLING (తెలుగు ...,https://i.ytimg.com/vi/brgzTJwHIKI/default.jpg,Sundeep Saradhi Kanthety,NA,NA,NA,NA,NA,NA
QVvxOpix8vI,2021-11-26T00:00:00Z,UCjRkTl_HP4zOh3UFaThgRZw,6 INSANE LEGO INVENTIONS THAT ACTUALLY WORK,Sidemen React to 6 INSANE Lego Inventions That Actually Work ORIGINAL VIDEO: https://www.youtube.com/watch?v=ZL7HtP8waFw What do you want us to ...,https://i.ytimg.com/vi/QVvxOpix8vI/default.jpg,SidemenReacts,NA,NA,NA,NA,NA,NA
5RJXkqf7Qic,2021-12-03T00:00:00Z,UCH9x2FbR1C3zN4rFL9bVuxQ,เรียน SQL Database Programming ฉบับคนไม่เคยเขียนโปรแกรม EP.11 คำสั่ง Set Operators กำหนดค่าข้อมูล 🔥,เรียน SQL Database Programming ฉบับคนไม่เคยเขียนโปรแกรม EP.11 ใช้คำสั่ง Set Operators กำหนดค่าข้อมูล เอกสารประกอบการเรียน https://www.glurgeek.com/ ...,https://i.ytimg.com/vi/5RJXkqf7Qic/default.jpg,Aj. NesT the Series,NA,NA,NA,NA,NA,NA
xh4gy1lbL2k,2021-11-30T00:00:00Z,UC8butISFwT-Wl7EV0hUK0BQ,NoSQL Database Tutorial – Full Course for Beginners,"In this NoSQL course, Ania Kubow will be demystifying what NoSQL is, clarify the difference between SQL and NoSQL, as well as going into a deep dive of the 4 ...",https://i.ytimg.com/vi/xh4gy1lbL2k/default.jpg,freeCodeCamp.org,NA,NA,NA,NA,NA,NA
CxSuaMX9Z_A,2021-11-29T00:00:00Z,UCUeabTReM2fCnzhNlc92oPA,Learn to make a graphical timer with c++ | c++ timer | counter in c++,"This tutorial is about timer in c++ | Learn to make a graphical timer with c++ | c++ timer | c++ programming tutorial - digital timer | c++ counter In this video, we will ...",https://i.ytimg.com/vi/CxSuaMX9Z_A/default.jpg,Codes Gallery,NA,NA,NA,NA,NA,NA
T740x5cRp50,2021-11-30T00:00:00Z,UC-M-Kfh2ugvpF5ZuEtrqCbw,🔴 Live Session: Learn Salesforce Admin || Day 02 || Salesforce Hunt || Rohit Kumar,"Hello Everyone, In this series, you can learn salesforce admin from scratch to advanced in salesforce. All sessions link here 1. Part 1: ...",https://i.ytimg.com/vi/T740x5cRp50/default.jpg,Salesforce Hunt,NA,NA,NA,NA,NA,NA
-X7QE1tVGjg,2021-12-03T00:00:00Z,UCGGeTuf0t8ZT6HnqA-YCMow,Using Python with Power BI,Learn the basics to get started using Python with Power BI. We show you how to set up the software and what libraries are needed. Learn how to use Python ...,https://i.ytimg.com/vi/-X7QE1tVGjg/default.jpg,Senturus,NA,NA,NA,NA,NA,NA
M6foUkIDod8,2021-12-03T00:00:00Z,UC52iLVrQ4EpeSdAB3911rsg,✅Day 18-Fake news detection – Naïve Baye’s,30 Days Internship on Machine Learning Master Class Internship Reg Link: https://imjo.in/Rb6xqe Discount Coupon Code: WELCOMEML IEEE based Mini ...,https://i.ytimg.com/vi/M6foUkIDod8/default.jpg,Pantech eLearning,NA,NA,NA,NA,NA,NA
0fO6p8FGx4s,2021-09-05T00:00:00Z,UCVp_VhPRDqalF44R0-iQvVQ,💻Lesson13: Exercises (Last Video),"Hello Everyone! ✋ In this video, we will practice Loop and IF Statement on Rstudio and this is the last video in this crash course, hope you enjoyed the course ...",https://i.ytimg.com/vi/0fO6p8FGx4s/default_live.jpg,TheMIS Blog,NA,NA,NA,NA,NA,NA
FxXBUp-4800,2011-05-13T00:00:00Z,UC_x5XG1OV2P6uZZ5FSM9Ttw,Google I/O 2011: Cloud Robotics,"Ryan Hickman, Damon Kohler, Ken Conley, Brian Gerkey Learn how developers can accelerate the pace of robotics research and development and make high ...",https://i.ytimg.com/vi/FxXBUp-4800/default.jpg,Google Developers,NA,NA,NA,NA,NA,NA
pZcs-vL1JTo,2021-11-30T00:00:00Z,UCkfkEygDrPZSv70F13o1W0w,Udemy Coupon Code 2021 | Udemy Free Online Courses with Certificate | Udemy premium courses for FREE,Udemy Coupon Code 2021 | Udemy Free Online Courses with Certificate | Udemy premium courses for FREE Get Udemy paid courses for free with certificate ...,https://i.ytimg.com/vi/pZcs-vL1JTo/default.jpg,Find My New Job,NA,NA,NA,NA,NA,NA
OGT6_KGXWfo,2021-11-30T00:00:00Z,UCwuyodzTl_KdEKNuJmeo99A,EmacsConf 2021: Emacs as Design Pattern Learning - Greta Goetz,You can view this and other resources using free and open source software at https://emacsconf.org/2021/talks/pattern . This video is available under the terms ...,https://i.ytimg.com/vi/OGT6_KGXWfo/default.jpg,EmacsConf and Emacs hangouts,NA,NA,NA,NA,NA,NA
mozTuHAu1FE,2021-11-28T00:00:00Z,UCp1vASX-fg959vRc1xowqpw,EdgeTX: What is it? Do I need it?,http://edgetx.org/ https://github.com/EdgeTX/edgetx https://github.com/EdgeTX/edgetx/releases/tag/v2.5.0 Thank you for taking the time to watch the video.,https://i.ytimg.com/vi/mozTuHAu1FE/default.jpg,Painless360,NA,NA,NA,NA,NA,NA
yzXV-9Hc_8g,2021-11-26T00:00:00Z,UChIhQgocSV49rGf00dD52hQ,RAPTURE!!!  And the LORD said unto Noah COME OUT!!,"We are rapidly Approaching the 27th day of the ""2nd"" (truly the 8th) month of God's Prophetic year! This is the Anniversary of THE DAY that the LORD Told Noah ...",https://i.ytimg.com/vi/yzXV-9Hc_8g/default.jpg,Dr Barry Awe,NA,NA,NA,NA,NA,NA
KS4_bOXf0mg,2021-12-03T00:00:00Z,UC8Dmx4MYjp6RQ9ngc58Ujmg,"&quot;Data handling: uproot, awkward &amp; vector&quot; - Mason Proffitt",IRIS-HEP AGC Tools 2021 Workshop https://indico.cern.ch/event/1076231/,https://i.ytimg.com/vi/KS4_bOXf0mg/default.jpg,IRIS-HEP,NA,NA,NA,NA,NA,NA
h4_sfgKp5Qc,2021-12-03T00:00:00Z,UClIFkt5ORVFbtqz43W3ELHw,I Can Understand It! - The Few Birth Inc! (1973 FCA Records®! 45 RPM),The Few Birth Inc! - The Forefront of Brooklyn Soul! The New Firth Inc! -Soul 2 Ya Mutha! **(FYI-All VIEW NUMBERS & LIKES Are Wrong & Really Are Higher!,https://i.ytimg.com/vi/h4_sfgKp5Qc/default.jpg,Wilson Gordy,NA,NA,NA,NA,NA,NA
3Dhl6Hqaj58,2021-11-29T00:00:00Z,UCdL0EBS5U8-rJ4YQlxGmeBg,What Is God In A Simulated Universe? [God in the Context of Tom Campbell&#39;s MBT],"If our universe is a simulation, what is God? How does God fit into the context of a simulated universe? And even more directly, what is God in the context of Tom ...",https://i.ytimg.com/vi/3Dhl6Hqaj58/default.jpg,Open Your Reality,NA,NA,NA,NA,NA,NA
iydGBUDhOjY,2021-11-28T00:00:00Z,UC_XoQEz2mTf_H0er2RRusiw,Advanced Power BI Visuals - West Midlands PUG Nov&#39;21,"In this West Midlands Power BI User Group session, Flavio Meneses presented 4 advanced techniques to take your reports to the next level. Download the ...",https://i.ytimg.com/vi/iydGBUDhOjY/default.jpg,West Midlands Power BI User Group,NA,NA,NA,NA,NA,NA
UrAejuMlOKE,2021-12-03T00:00:00Z,UCROxQavrl4VPzokj_UCxzsg,Tutorial: Investigating Advanced Exploits for System Security Assurance.,Salman Ahmed (Virginia Tech); Long Cheng (Clemson University); Hans Liljestrand (University of Waterloo); N. Asokan (University of Waterloo and Aalto ...,https://i.ytimg.com/vi/UrAejuMlOKE/default.jpg,IEEE SecDev,NA,NA,NA,NA,NA,NA
rK8qNatJHRo,2021-12-03T00:00:00Z,UCx5QH2lvVfwrtS7m-1AI-HA,[Hindi] Virtual Environment (venv) in python explained | Advanced python tutorials in Hindi,In this video Explain all details about Virtual Environment in Python in Hindi and Step by Step... This Video is a Part of this Intermediate/Advanced Python [ Play ...,https://i.ytimg.com/vi/rK8qNatJHRo/default.jpg,CodedWithAjay,NA,NA,NA,NA,NA,NA
YKUQGa6iMt4,2021-12-01T00:00:00Z,UCx5QH2lvVfwrtS7m-1AI-HA,[Hindi] Lambda functions in python in Hindi || Advanced python in Hindi,Lamda function in python in hindi ( All details and use explained). This Video is a Part of this Intermediate/Advanced Python [ Play List ] ...,https://i.ytimg.com/vi/YKUQGa6iMt4/default.jpg,CodedWithAjay,NA,NA,NA,NA,NA,NA
Li6o7tL6oDY,2021-12-03T00:00:00Z,UC-Kd4pxlXVAh2UFiFbAok7g,Live Career counselling session with Muhammad Faisal To join the CAT program 02 12 2021,To join ALNAFI click the link given down https://portal.alnafi.com/?ref=af19432190 This is a highly specialized package which includes world class training within ...,https://i.ytimg.com/vi/Li6o7tL6oDY/default.jpg,Alnafi Academy | Education for All,NA,NA,NA,NA,NA,NA
pfmk9xa-QyM,2021-12-03T00:00:00Z,UC-Kd4pxlXVAh2UFiFbAok7g,Alnafi | Education for all,To join ALNAFI click the link given down https://portal.alnafi.com/?ref=af19432190 This is a highly specialized package which includes world class training within ...,https://i.ytimg.com/vi/pfmk9xa-QyM/default.jpg,Alnafi Academy | Education for All,NA,NA,NA,NA,NA,NA
XcvbNjmo68E,2021-12-02T00:00:00Z,UCx5QH2lvVfwrtS7m-1AI-HA,"List Comprehension, Dictionary Comprehension And Generator Comprehension | Advanced Python in Hindi","In this video All details Explained - List Comprehension, Dictionary Comprehension And Generator Comprehension in Hindi. This Video is a Part of this ...",https://i.ytimg.com/vi/XcvbNjmo68E/default.jpg,CodedWithAjay,NA,NA,NA,NA,NA,NA
T6IsxtM4cGM,2021-12-03T00:00:00Z,UC-48wxL62CGGo5ZkouTWneA,Session on Cambly #60- Tutor Teacher Mitch - 30 min [Making the Spanish Language Gender-Neutral -II],"For more videos, see https://youtube.com/playlist?list=PLZtL97ueg6ZHY30itY6KMsfEfIS1W1WcJ Practice English for free! Get a 10 minute free trial using my link ...",https://i.ytimg.com/vi/T6IsxtM4cGM/default.jpg,Karen Mikaela,NA,NA,NA,NA,NA,NA
4x0gMG4yGl8,2021-12-03T00:00:00Z,UCxYbN6pk6O1MWS61zsqmp0A,Hermans &amp; Tomassetti: A language to teach programming to kids,"Felienne Hermans (Leiden University) and Federico Tomassetti (Strumenta), moderated by Aviral Goel (Northeastern) talk about the Hedy, a gradual ...",https://i.ytimg.com/vi/4x0gMG4yGl8/default.jpg,Rebase,NA,NA,NA,NA,NA,NA
